id,cooperado,valor,hora,dispositivo_novo,chave_nova,classificacao,transacao_alta,score_risco
575,385,9892,15,1,1,RISCO_ALTO,True,80
576,170,3921,0,0,0,NORMAL,True,30
577,185,4700,4,1,1,NORMAL,True,60
578,105,4380,3,1,1,NORMAL,True,60
579,101,8845,21,0,1,NORMAL,True,60
580,209,536,10,1,1,NORMAL,False,30
581,356,8045,3,0,1,NORMAL,True,60
582,478,8741,7,0,1,NORMAL,True,60
583,109,7681,3,0,1,NORMAL,True,60
584,273,555,7,0,1,NORMAL,False,10
585,239,2794,12,1,0,NORMAL,False,20
586,164,8402,9,1,0,RISCO_ALTO,True,70
587,483,1958,4,0,0,NORMAL,False,0
588,223,4497,2,1,1,NORMAL,True,60
589,107,913,3,1,1,NORMAL,False,30
590,284,6068,16,1,1,RISCO_ALTO,True,80
591,475,2420,6,0,1,NORMAL,False,10
592,177,1359,14,0,0,NORMAL,False,0
593,168,3896,18,1,1,NORMAL,True,60
594,454,3979,1,0,1,NORMAL,True,40
595,160,1722,23,1,1,NORMAL,False,50
596,186,7484,23,0,1,RISCO_MEDIO,True,80
597,264,960,14,0,0,NORMAL,False,0
598,180,5543,15,0,1,NORMAL,True,60
599,333,502,9,0,1,NORMAL,False,10
600,382,5799,10,0,1,NORMAL,True,60
601,128,4944,13,0,0,NORMAL,True,30
602,171,2748,2,0,0,NORMAL,False,0
603,166,9933,18,1,0,RISCO_ALTO,True,70
604,478,9024,8,1,1,RISCO_ALTO,True,80
605,311,1076,4,0,1,NORMAL,False,10
606,426,3366,8,0,1,NORMAL,True,40
607,269,9945,0,1,1,RISCO_ALTO,True,80
608,380,3335,13,1,1,NORMAL,True,60
609,494,4702,0,0,1,NORMAL,True,40
610,243,5357,11,0,1,NORMAL,True,60
611,148,2062,22,1,1,NORMAL,False,50
612,497,5487,3,0,0,NORMAL,True,50
613,211,2799,18,1,0,NORMAL,False,20
614,276,9543,22,1,0,RISCO_ALTO,True,90
615,387,8433,12,0,1,NORMAL,True,60
616,234,3129,15,1,0,NORMAL,True,50
617,137,8582,7,0,1,NORMAL,True,60
618,454,1237,14,0,0,NORMAL,False,0
619,410,9971,12,0,0,NORMAL,True,50
620,155,448,16,1,1,NORMAL,False,30
621,355,754,8,1,1,NORMAL,False,30
622,410,5267,6,0,1,NORMAL,True,60
623,305,5876,4,1,1,RISCO_ALTO,True,80
624,209,611,5,0,0,NORMAL,False,0
625,261,134,15,1,0,NORMAL,False,20
626,348,2824,3,0,1,NORMAL,False,10
627,120,1288,3,1,0,NORMAL,False,20
628,240,3039,13,0,1,NORMAL,True,40
629,209,5938,10,1,1,RISCO_ALTO,True,80
630,439,6946,18,0,1,NORMAL,True,60
631,288,9090,22,1,1,RISCO_ALTO,True,100
632,175,6004,18,0,0,NORMAL,True,50
633,258,3106,16,0,0,NORMAL,True,30
634,385,8042,17,1,0,RISCO_ALTO,True,70
635,255,728,11,0,0,NORMAL,False,0
636,472,617,5,0,1,NORMAL,False,10
637,469,1038,15,0,0,NORMAL,False,0
638,183,8747,23,1,0,RISCO_ALTO,True,90
639,460,6317,18,1,1,RISCO_ALTO,True,80
640,466,2956,13,0,1,NORMAL,False,10
641,298,6883,1,0,0,NORMAL,True,50
642,378,8372,0,1,1,RISCO_ALTO,True,80
643,173,4874,13,1,1,NORMAL,True,60
644,293,9181,20,1,1,RISCO_ALTO,True,80
645,187,2406,14,1,1,NORMAL,False,30
646,477,5067,21,1,0,RISCO_ALTO,True,70
647,494,4381,23,0,1,RISCO_MEDIO,True,60
648,465,8384,0,1,0,RISCO_ALTO,True,70
649,193,383,4,1,1,NORMAL,False,30
650,287,8524,22,0,0,RISCO_MEDIO,True,70
651,406,9428,15,0,0,NORMAL,True,50
652,433,7351,4,0,1,NORMAL,True,60
653,124,3781,7,1,0,NORMAL,True,50
654,464,5206,4,1,0,RISCO_ALTO,True,70
655,194,8076,13,1,0,RISCO_ALTO,True,70
656,105,3495,7,1,1,NORMAL,True,60
657,119,3248,2,1,0,NORMAL,True,50
658,367,4467,2,0,0,NORMAL,True,30
659,256,104,17,1,1,NORMAL,False,30
660,496,8283,7,0,1,NORMAL,True,60
661,272,7261,10,0,1,NORMAL,True,60
662,114,2470,8,1,1,NORMAL,False,30
663,136,7642,1,1,0,RISCO_ALTO,True,70
664,224,1679,13,0,1,NORMAL,False,10
665,114,3859,7,1,0,NORMAL,True,50
666,182,9407,12,0,1,NORMAL,True,60
667,462,5253,7,1,0,RISCO_ALTO,True,70
668,376,6024,3,0,1,NORMAL,True,60
669,198,2769,13,1,0,NORMAL,False,20
670,457,1952,17,1,1,NORMAL,False,30
671,216,4218,16,1,0,NORMAL,True,50
672,113,6530,20,1,0,RISCO_ALTO,True,70
673,464,2556,5,0,0,NORMAL,False,0
674,341,1620,9,0,0,NORMAL,False,0
675,427,4017,6,1,1,NORMAL,True,60
676,256,6543,15,1,0,RISCO_ALTO,True,70
677,417,2917,6,1,1,NORMAL,False,30
678,337,2975,14,1,1,NORMAL,False,30
679,274,8786,10,1,0,RISCO_ALTO,True,70
680,412,5081,22,0,1,RISCO_MEDIO,True,80
681,355,6403,16,0,0,NORMAL,True,50
682,162,6103,18,0,1,NORMAL,True,60
683,415,3396,4,0,1,NORMAL,True,40
684,322,9723,9,1,1,RISCO_ALTO,True,80
685,143,1472,18,1,1,NORMAL,False,30
686,348,7523,13,1,0,RISCO_ALTO,True,70
687,231,9402,19,1,0,RISCO_ALTO,True,70
688,225,7916,5,0,1,NORMAL,True,60
689,380,7634,8,1,1,RISCO_ALTO,True,80
690,383,2610,6,1,0,NORMAL,False,20
691,297,9615,20,1,0,RISCO_ALTO,True,70
692,338,3201,9,0,1,NORMAL,True,40
693,433,7338,14,1,1,RISCO_ALTO,True,80
694,177,2661,21,0,1,NORMAL,False,10
695,406,5864,13,0,0,NORMAL,True,50
696,408,1558,14,0,1,NORMAL,False,10
697,429,5169,1,1,0,RISCO_ALTO,True,70
698,454,9594,0,0,0,NORMAL,True,50
699,368,7331,22,0,0,RISCO_MEDIO,True,70
700,395,2120,10,1,1,NORMAL,False,30
701,350,745,5,0,1,NORMAL,False,10
702,174,6225,3,1,0,RISCO_ALTO,True,70
703,332,7338,18,0,1,NORMAL,True,60
704,492,6803,3,1,1,RISCO_ALTO,True,80
705,414,6364,4,0,0,NORMAL,True,50
706,393,5422,2,0,0,NORMAL,True,50
707,133,1765,23,1,0,NORMAL,False,40
708,299,2581,10,1,1,NORMAL,False,30
709,495,6350,14,0,1,NORMAL,True,60
710,302,3819,3,1,1,NORMAL,True,60
711,118,9826,4,1,0,RISCO_ALTO,True,70
712,485,2597,17,1,0,NORMAL,False,20
713,420,8408,19,0,1,NORMAL,True,60
714,353,9857,4,0,1,NORMAL,True,60
715,321,4488,12,0,0,NORMAL,True,30
716,261,2946,10,0,0,NORMAL,False,0
717,337,3040,23,0,0,RISCO_MEDIO,True,50
718,147,8606,20,0,0,NORMAL,True,50
719,435,9463,21,0,1,NORMAL,True,60
720,309,7798,13,1,1,RISCO_ALTO,True,80
721,313,1396,1,1,1,NORMAL,False,30
722,496,8572,5,1,1,RISCO_ALTO,True,80
723,107,5047,2,1,0,RISCO_ALTO,True,70
724,222,2431,20,1,1,NORMAL,False,30
725,229,2569,16,1,1,NORMAL,False,30
726,286,7914,8,1,1,RISCO_ALTO,True,80
727,496,5623,14,0,0,NORMAL,True,50
728,329,3665,1,0,1,NORMAL,True,40
729,410,656,9,1,0,NORMAL,False,20
730,356,103,16,0,1,NORMAL,False,10
731,250,5770,1,0,0,NORMAL,True,50
732,125,9735,16,1,0,RISCO_ALTO,True,70
733,285,5541,5,1,1,RISCO_ALTO,True,80
734,336,9137,4,1,1,RISCO_ALTO,True,80
735,464,4785,2,1,0,NORMAL,True,50
736,261,3170,15,0,0,NORMAL,True,30
737,341,8399,6,1,1,RISCO_ALTO,True,80
738,216,3216,2,0,0,NORMAL,True,30
739,476,7819,1,0,0,NORMAL,True,50
740,249,575,8,1,0,NORMAL,False,20
741,376,8806,12,0,0,NORMAL,True,50
742,203,4399,8,1,0,NORMAL,True,50
743,103,3721,13,0,0,NORMAL,True,30
744,457,4427,22,1,1,RISCO_MEDIO,True,80
745,210,2270,9,1,0,NORMAL,False,20
746,424,1156,23,1,0,NORMAL,False,40
747,443,8899,3,1,1,RISCO_ALTO,True,80
748,152,4391,11,1,1,NORMAL,True,60
749,444,4748,16,1,0,NORMAL,True,50
750,350,6385,9,0,1,NORMAL,True,60
751,349,4255,13,0,0,NORMAL,True,30
752,489,6582,2,0,0,NORMAL,True,50
753,439,8522,10,0,1,NORMAL,True,60
754,177,2532,1,1,1,NORMAL,False,30
755,250,9933,10,0,1,NORMAL,True,60
756,254,5025,5,1,0,RISCO_ALTO,True,70
757,130,6544,10,1,1,RISCO_ALTO,True,80
758,412,1413,15,0,1,NORMAL,False,10
759,224,4371,13,0,0,NORMAL,True,30
760,357,6597,7,1,0,RISCO_ALTO,True,70
761,179,9092,10,0,0,NORMAL,True,50
762,460,8105,11,1,0,RISCO_ALTO,True,70
763,204,8291,0,1,0,RISCO_ALTO,True,70
764,192,5343,14,1,1,RISCO_ALTO,True,80
765,443,712,4,1,0,NORMAL,False,20
766,237,8433,1,1,1,RISCO_ALTO,True,80
767,275,8998,3,1,0,RISCO_ALTO,True,70
768,131,5131,11,0,0,NORMAL,True,50
769,144,3632,23,1,0,RISCO_MEDIO,True,70
770,437,1468,11,1,1,NORMAL,False,30
771,278,9198,20,1,0,RISCO_ALTO,True,70
772,193,2352,18,1,1,NORMAL,False,30
773,340,1507,19,1,1,NORMAL,False,30
774,283,3012,9,0,0,NORMAL,True,30
775,312,8647,7,0,1,NORMAL,True,60
776,322,4322,6,0,1,NORMAL,True,40
777,154,4016,2,1,1,NORMAL,True,60
778,375,497,10,1,0,NORMAL,False,20
779,410,109,13,1,1,NORMAL,False,30
780,253,9044,10,0,1,NORMAL,True,60
781,271,1230,22,0,1,NORMAL,False,30
782,175,6872,15,1,0,RISCO_ALTO,True,70
783,373,367,12,0,0,NORMAL,False,0
784,482,3989,22,1,1,RISCO_MEDIO,True,80
785,201,7414,11,0,1,NORMAL,True,60
786,243,1080,16,0,0,NORMAL,False,0
787,426,4393,9,1,0,NORMAL,True,50
788,439,2267,11,0,0,NORMAL,False,0
789,474,251,6,1,1,NORMAL,False,30
790,155,539,5,1,1,NORMAL,False,30
791,231,2489,17,1,1,NORMAL,False,30
792,194,6299,17,0,0,NORMAL,True,50
793,427,1728,6,0,0,NORMAL,False,0
794,184,3721,22,1,0,RISCO_MEDIO,True,70
795,331,3016,3,0,0,NORMAL,True,30
796,232,8471,7,1,0,RISCO_ALTO,True,70
797,110,5991,5,1,0,RISCO_ALTO,True,70
798,355,2925,5,0,1,NORMAL,False,10
799,195,1072,16,1,1,NORMAL,False,30
800,148,4501,2,0,0,NORMAL,True,30
801,273,562,12,0,1,NORMAL,False,10
802,387,7181,14,0,0,NORMAL,True,50
803,303,130,2,1,1,NORMAL,False,30
804,438,3214,17,1,0,NORMAL,True,50
805,219,5232,10,0,0,NORMAL,True,50
806,310,663,3,1,0,NORMAL,False,20
807,161,8376,18,1,0,RISCO_ALTO,True,70
808,474,3125,13,0,1,NORMAL,True,40
809,124,520,11,1,0,NORMAL,False,20
810,362,6038,21,1,1,RISCO_ALTO,True,80
811,158,9610,2,1,0,RISCO_ALTO,True,70
812,338,7032,11,1,0,RISCO_ALTO,True,70
813,281,4848,22,0,0,RISCO_MEDIO,True,50
814,393,3600,10,0,1,NORMAL,True,40
815,467,9565,1,1,1,RISCO_ALTO,True,80
816,330,3804,16,0,1,NORMAL,True,40
817,153,3272,23,1,1,RISCO_MEDIO,True,80
818,475,6709,11,0,1,NORMAL,True,60
819,265,9995,3,0,0,NORMAL,True,50
820,160,1369,10,1,1,NORMAL,False,30
821,223,8997,6,1,0,RISCO_ALTO,True,70
822,477,3555,2,0,0,NORMAL,True,30
823,211,3866,17,0,1,NORMAL,True,40
824,306,239,15,0,0,NORMAL,False,0
825,302,5610,13,0,1,NORMAL,True,60
826,211,4172,10,0,0,NORMAL,True,30
827,371,7242,21,1,1,RISCO_ALTO,True,80
828,101,2980,22,0,1,NORMAL,False,30
829,489,2646,6,0,1,NORMAL,False,10
830,206,6306,21,0,1,NORMAL,True,60
831,159,2109,9,1,1,NORMAL,False,30
832,326,5959,21,1,0,RISCO_ALTO,True,70
833,177,5206,0,0,0,NORMAL,True,50
834,447,5902,21,1,1,RISCO_ALTO,True,80
835,211,5757,18,1,1,RISCO_ALTO,True,80
836,104,323,21,1,1,NORMAL,False,30
837,135,4204,10,0,0,NORMAL,True,30
838,395,6353,14,0,0,NORMAL,True,50
839,139,1210,3,0,1,NORMAL,False,10
840,219,5744,5,1,0,RISCO_ALTO,True,70
841,205,4095,23,0,1,RISCO_MEDIO,True,60
842,486,8999,2,1,1,RISCO_ALTO,True,80
843,394,9581,2,1,0,RISCO_ALTO,True,70
844,300,5656,15,1,0,RISCO_ALTO,True,70
845,124,8892,15,0,1,NORMAL,True,60
846,476,3826,11,0,1,NORMAL,True,40
847,245,6376,22,0,0,RISCO_MEDIO,True,70
848,169,6912,2,1,1,RISCO_ALTO,True,80
849,265,1418,17,0,1,NORMAL,False,10
850,243,2773,21,0,0,NORMAL,False,0
851,302,6178,18,1,1,RISCO_ALTO,True,80
852,232,8048,18,0,1,NORMAL,True,60
853,320,2062,12,0,1,NORMAL,False,10
854,382,7316,2,1,1,RISCO_ALTO,True,80
855,385,9446,18,1,1,RISCO_ALTO,True,80
856,151,911,16,1,0,NORMAL,False,20
857,338,5563,8,1,1,RISCO_ALTO,True,80
858,452,6594,11,1,1,RISCO_ALTO,True,80
859,121,1935,12,0,1,NORMAL,False,10
860,233,9884,15,1,1,RISCO_ALTO,True,80
861,271,5600,5,0,1,NORMAL,True,60
862,443,9738,22,0,1,RISCO_MEDIO,True,80
863,383,9272,21,0,0,NORMAL,True,50
864,186,8956,19,1,0,RISCO_ALTO,True,70
865,366,5493,4,1,0,RISCO_ALTO,True,70
866,105,986,15,0,1,NORMAL,False,10
867,345,7950,10,0,0,NORMAL,True,50
868,434,8951,12,1,0,RISCO_ALTO,True,70
869,327,3693,8,0,1,NORMAL,True,40
870,225,4737,17,0,1,NORMAL,True,40
871,177,3217,13,0,0,NORMAL,True,30
872,254,2921,18,1,0,NORMAL,False,20
873,346,3634,0,1,1,NORMAL,True,60
874,405,2345,15,1,0,NORMAL,False,20
875,494,9397,15,1,0,RISCO_ALTO,True,70
876,383,65,8,1,0,NORMAL,False,20
877,298,3123,10,1,1,NORMAL,True,60
878,424,7233,18,0,0,NORMAL,True,50
879,481,6422,6,0,1,NORMAL,True,60
880,113,7303,21,0,1,NORMAL,True,60
881,429,2562,18,0,0,NORMAL,False,0
882,435,1123,17,1,1,NORMAL,False,30
883,181,3210,14,1,1,NORMAL,True,60
884,255,9116,1,1,1,RISCO_ALTO,True,80
885,349,8553,4,0,1,NORMAL,True,60
886,404,6158,10,1,1,RISCO_ALTO,True,80
887,316,3636,17,1,1,NORMAL,True,60
888,259,1962,20,0,0,NORMAL,False,0
889,320,4657,18,1,0,NORMAL,True,50
890,491,3643,13,1,1,NORMAL,True,60
891,177,9114,3,0,0,NORMAL,True,50
892,300,7673,16,0,1,NORMAL,True,60
893,332,5169,6,0,0,NORMAL,True,50
894,433,7004,0,0,1,NORMAL,True,60
895,165,1678,12,1,1,NORMAL,False,30
896,448,5880,14,0,1,NORMAL,True,60
897,277,7341,11,1,1,RISCO_ALTO,True,80
898,136,4161,4,0,0,NORMAL,True,30
899,110,9503,8,1,1,RISCO_ALTO,True,80
900,123,588,17,0,0,NORMAL,False,0
901,355,645,2,0,0,NORMAL,False,0
902,379,8284,0,0,0,NORMAL,True,50
903,128,2502,20,0,0,NORMAL,False,0
904,154,9554,19,0,1,NORMAL,True,60
905,405,3892,18,1,0,NORMAL,True,50
906,118,6436,2,1,0,RISCO_ALTO,True,70
907,207,6186,15,0,0,NORMAL,True,50
908,299,8751,21,0,0,NORMAL,True,50
909,425,9872,13,1,1,RISCO_ALTO,True,80
910,353,982,10,1,1,NORMAL,False,30
911,131,8344,10,0,0,NORMAL,True,50
912,115,1831,0,0,1,NORMAL,False,10
913,228,4765,12,1,0,NORMAL,True,50
914,123,973,20,0,1,NORMAL,False,10
915,125,953,11,1,1,NORMAL,False,30
916,191,8231,18,0,1,NORMAL,True,60
917,300,8084,21,0,1,NORMAL,True,60
918,394,669,22,0,0,NORMAL,False,20
919,255,3248,11,0,0,NORMAL,True,30
920,413,7053,8,0,0,NORMAL,True,50
921,459,6145,18,1,1,RISCO_ALTO,True,80
922,451,5629,21,1,1,RISCO_ALTO,True,80
923,338,3822,22,1,1,RISCO_MEDIO,True,80
924,476,5902,18,0,1,NORMAL,True,60
925,370,1843,2,0,1,NORMAL,False,10
926,233,6791,6,0,0,NORMAL,True,50
927,279,9877,9,0,0,NORMAL,True,50
928,123,9109,15,0,0,NORMAL,True,50
929,472,1792,2,1,1,NORMAL,False,30
930,241,6218,3,1,0,RISCO_ALTO,True,70
931,214,2206,1,1,0,NORMAL,False,20
932,333,8725,3,1,0,RISCO_ALTO,True,70
933,266,4293,1,1,1,NORMAL,True,60
934,288,6329,4,0,0,NORMAL,True,50
935,152,5315,9,1,0,RISCO_ALTO,True,70
936,242,1478,10,0,1,NORMAL,False,10
937,392,8837,19,0,0,NORMAL,True,50
938,160,9316,16,1,1,RISCO_ALTO,True,80
939,453,1022,17,0,1,NORMAL,False,10
940,324,2991,3,1,0,NORMAL,False,20
941,382,3488,12,0,1,NORMAL,True,40
942,171,955,15,1,0,NORMAL,False,20
943,294,7263,19,0,1,NORMAL,True,60
944,315,1285,16,0,1,NORMAL,False,10
945,194,4494,11,1,0,NORMAL,True,50
946,214,6323,9,1,1,RISCO_ALTO,True,80
947,209,3785,17,0,1,NORMAL,True,40
948,136,2492,11,0,1,NORMAL,False,10
949,278,1205,17,0,1,NORMAL,False,10
950,333,3914,1,1,1,NORMAL,True,60
951,275,7997,4,1,0,RISCO_ALTO,True,70
952,149,5145,4,1,0,RISCO_ALTO,True,70
953,238,5040,4,1,1,RISCO_ALTO,True,80
954,172,1552,19,1,0,NORMAL,False,20
955,177,9016,6,1,1,RISCO_ALTO,True,80
956,104,5553,22,0,1,RISCO_MEDIO,True,80
957,207,9754,3,0,1,NORMAL,True,60
958,398,8186,21,0,0,NORMAL,True,50
959,220,4056,12,1,1,NORMAL,True,60
960,439,2721,13,1,0,NORMAL,False,20
961,117,2203,2,1,0,NORMAL,False,20
962,364,7194,16,0,1,NORMAL,True,60
963,423,4870,5,0,1,NORMAL,True,40
964,120,1879,3,1,0,NORMAL,False,20
965,412,7245,4,1,1,RISCO_ALTO,True,80
966,129,7041,22,0,1,RISCO_MEDIO,True,80
967,445,3092,16,1,0,NORMAL,True,50
968,271,2901,1,1,0,NORMAL,False,20
969,486,6674,4,0,1,NORMAL,True,60
970,410,375,20,1,0,NORMAL,False,20
971,112,793,21,1,0,NORMAL,False,20
972,464,4073,0,0,1,NORMAL,True,40
973,215,4707,5,1,0,NORMAL,True,50
974,292,8116,4,0,1,NORMAL,True,60
975,258,9457,14,0,0,NORMAL,True,50
976,273,6642,14,0,1,NORMAL,True,60
977,235,1322,3,1,0,NORMAL,False,20
978,156,2906,20,0,1,NORMAL,False,10
979,246,4645,21,1,1,NORMAL,True,60
980,433,9051,16,0,0,NORMAL,True,50
981,228,1548,2,0,0,NORMAL,False,0
982,207,3359,13,0,1,NORMAL,True,40
983,115,6618,14,1,0,RISCO_ALTO,True,70
984,103,4495,0,0,0,NORMAL,True,30
985,434,3672,22,1,1,RISCO_MEDIO,True,80
986,188,2339,11,1,0,NORMAL,False,20
987,260,1937,18,0,0,NORMAL,False,0
988,106,7577,23,0,0,RISCO_MEDIO,True,70
989,468,8758,22,1,0,RISCO_ALTO,True,90
990,349,6465,16,1,0,RISCO_ALTO,True,70
991,421,790,23,0,0,NORMAL,False,20
992,452,546,2,0,0,NORMAL,False,0
993,129,3028,15,1,1,NORMAL,True,60
994,471,5255,16,0,0,NORMAL,True,50
995,318,367,21,0,1,NORMAL,False,10
996,109,7462,14,1,0,RISCO_ALTO,True,70
997,441,4511,9,1,1,NORMAL,True,60
998,362,2214,18,0,0,NORMAL,False,0
999,125,9265,17,0,0,NORMAL,True,50
1000,237,3154,19,1,1,NORMAL,True,60
1001,210,1511,19,1,1,NORMAL,False,30
1002,431,7833,18,1,1,RISCO_ALTO,True,80
1003,244,3550,18,0,1,NORMAL,True,40
1004,379,4200,5,0,1,NORMAL,True,40
1005,442,9492,10,0,1,NORMAL,True,60
1006,355,388,22,1,0,NORMAL,False,40
1007,143,2519,7,1,0,NORMAL,False,20
1008,198,2596,7,0,0,NORMAL,False,0
1009,456,4573,8,1,0,NORMAL,True,50
1010,404,529,2,0,1,NORMAL,False,10
1011,314,192,16,1,1,NORMAL,False,30
1012,453,3299,11,0,0,NORMAL,True,30
1013,354,7931,2,0,0,NORMAL,True,50
1014,463,2838,6,1,1,NORMAL,False,30
1015,435,5228,23,1,0,RISCO_ALTO,True,90
1016,214,750,11,1,0,NORMAL,False,20
1017,159,4380,0,0,1,NORMAL,True,40
1018,421,9646,0,1,1,RISCO_ALTO,True,80
1019,261,938,6,0,0,NORMAL,False,0
1020,266,9102,8,1,0,RISCO_ALTO,True,70
1021,388,3324,19,0,1,NORMAL,True,40
1022,103,4780,15,1,0,NORMAL,True,50
1023,306,6459,23,0,1,RISCO_MEDIO,True,80
1024,270,5506,9,0,0,NORMAL,True,50
1025,145,4595,0,1,0,NORMAL,True,50
1026,392,4071,2,1,0,NORMAL,True,50
1027,396,3793,20,1,0,NORMAL,True,50
1028,147,4381,16,1,0,NORMAL,True,50
1029,334,2456,19,0,0,NORMAL,False,0
1030,186,6513,6,1,1,RISCO_ALTO,True,80
1031,278,4249,9,0,1,NORMAL,True,40
1032,409,1665,0,1,0,NORMAL,False,20
1033,291,6520,2,0,0,NORMAL,True,50
1034,189,4490,3,0,0,NORMAL,True,30
1035,257,2278,17,1,1,NORMAL,False,30
1036,437,4053,4,0,0,NORMAL,True,30
1037,357,7682,12,1,0,RISCO_ALTO,True,70
1038,101,6824,18,0,0,NORMAL,True,50
1039,232,2969,10,0,0,NORMAL,False,0
1040,185,9854,2,0,0,NORMAL,True,50
1041,406,932,8,1,1,NORMAL,False,30
1042,359,2565,6,1,1,NORMAL,False,30
1043,492,8971,13,0,0,NORMAL,True,50
1044,213,3411,20,1,0,NORMAL,True,50
1045,300,1739,3,1,0,NORMAL,False,20
1046,368,2164,14,0,0,NORMAL,False,0
1047,406,35,2,0,0,NORMAL,False,0
1048,448,2322,15,0,0,NORMAL,False,0
1049,389,163,20,1,1,NORMAL,False,30
1050,306,233,0,1,1,NORMAL,False,30
1051,229,7532,12,1,0,RISCO_ALTO,True,70
1052,493,9576,3,0,0,NORMAL,True,50
1053,328,3656,14,1,0,NORMAL,True,50
1054,436,2885,5,0,1,NORMAL,False,10
1055,266,9718,6,0,1,NORMAL,True,60
1056,204,264,12,0,0,NORMAL,False,0
1057,318,4702,13,1,0,NORMAL,True,50
1058,370,4318,4,0,0,NORMAL,True,30
1059,346,4010,3,1,1,NORMAL,True,60
1060,389,2571,0,1,1,NORMAL,False,30
1061,401,8878,8,1,1,RISCO_ALTO,True,80
1062,405,4882,2,1,1,NORMAL,True,60
1063,405,496,22,1,0,NORMAL,False,40
1064,151,8831,23,1,0,RISCO_ALTO,True,90
1065,457,7224,20,0,0,NORMAL,True,50
1066,177,4447,11,0,1,NORMAL,True,40
1067,277,9777,20,0,1,NORMAL,True,60
1068,133,2062,8,1,0,NORMAL,False,20
1069,149,5470,16,1,0,RISCO_ALTO,True,70
1070,325,7238,17,0,0,NORMAL,True,50
1071,115,599,0,1,1,NORMAL,False,30
1072,372,4084,14,0,1,NORMAL,True,40
1073,359,2159,1,0,0,NORMAL,False,0
1074,192,4406,12,1,0,NORMAL,True,50
1075,268,5027,19,1,1,RISCO_ALTO,True,80
1076,337,8067,8,0,0,NORMAL,True,50
1077,293,5671,7,1,0,RISCO_ALTO,True,70
1078,265,4611,18,0,0,NORMAL,True,30
1079,255,3956,6,0,1,NORMAL,True,40
1080,315,2264,4,0,1,NORMAL,False,10
1081,426,7220,13,0,1,NORMAL,True,60
1082,422,542,16,0,0,NORMAL,False,0
1083,460,9478,18,1,0,RISCO_ALTO,True,70
1084,126,7785,20,0,0,NORMAL,True,50
1085,271,4947,7,0,1,NORMAL,True,40
1086,406,5879,13,0,1,NORMAL,True,60
1087,407,2874,7,0,1,NORMAL,False,10
1088,351,4503,15,1,1,NORMAL,True,60
1089,336,3560,7,0,0,NORMAL,True,30
1090,188,5481,15,0,1,NORMAL,True,60
1091,324,5425,18,1,0,RISCO_ALTO,True,70
1092,195,1428,14,1,0,NORMAL,False,20
1093,235,7228,23,0,1,RISCO_MEDIO,True,80
1094,426,3422,18,1,1,NORMAL,True,60
1095,393,5748,21,0,1,NORMAL,True,60
1096,305,5241,2,1,0,RISCO_ALTO,True,70
1097,159,3363,11,0,1,NORMAL,True,40
1098,105,6399,15,0,0,NORMAL,True,50
1099,132,2784,20,0,0,NORMAL,False,0
1100,464,8919,3,0,1,NORMAL,True,60
1101,489,2237,23,1,0,NORMAL,False,40
1102,297,7669,5,1,0,RISCO_ALTO,True,70
1103,242,1264,13,0,1,NORMAL,False,10
1104,478,5484,1,0,0,NORMAL,True,50
1105,102,4784,21,1,0,NORMAL,True,50
1106,244,8859,10,1,0,RISCO_ALTO,True,70
1107,404,9632,23,0,1,RISCO_MEDIO,True,80
1108,260,1183,20,1,0,NORMAL,False,20
1109,204,8690,21,0,0,NORMAL,True,50
1110,464,844,12,1,0,NORMAL,False,20
1111,229,3281,12,1,0,NORMAL,True,50
1112,323,6792,5,0,0,NORMAL,True,50
1113,114,4462,21,1,1,NORMAL,True,60
1114,124,4583,11,0,0,NORMAL,True,30
1115,469,4133,15,0,1,NORMAL,True,40
1116,453,9481,13,0,0,NORMAL,True,50
1117,339,2401,15,1,1,NORMAL,False,30
1118,205,5995,19,1,1,RISCO_ALTO,True,80
1119,144,4520,14,0,0,NORMAL,True,30
1120,319,5173,1,0,0,NORMAL,True,50
1121,176,7757,20,1,0,RISCO_ALTO,True,70
1122,320,1147,18,1,1,NORMAL,False,30
1123,392,2046,10,0,1,NORMAL,False,10
1124,375,5467,2,0,1,NORMAL,True,60
1125,106,6501,20,1,1,RISCO_ALTO,True,80
1126,172,8891,12,1,0,RISCO_ALTO,True,70
1127,309,3809,18,1,0,NORMAL,True,50
1128,387,6386,13,0,0,NORMAL,True,50
1129,109,9337,5,1,0,RISCO_ALTO,True,70
1130,210,8758,21,1,1,RISCO_ALTO,True,80
1131,341,4977,18,1,1,NORMAL,True,60
1132,163,1742,16,1,1,NORMAL,False,30
1133,284,8963,12,1,1,RISCO_ALTO,True,80
1134,212,4834,3,1,0,NORMAL,True,50
1135,410,3905,0,1,0,NORMAL,True,50
1136,131,7818,12,1,1,RISCO_ALTO,True,80
1137,301,1974,12,1,1,NORMAL,False,30
1138,383,1171,4,1,1,NORMAL,False,30
1139,398,2193,6,0,0,NORMAL,False,0
1140,322,4615,18,0,0,NORMAL,True,30
1141,142,6845,15,1,0,RISCO_ALTO,True,70
1142,444,7255,18,1,0,RISCO_ALTO,True,70
1143,214,4444,5,1,0,NORMAL,True,50
1144,129,9081,4,0,1,NORMAL,True,60
1145,364,8060,20,1,1,RISCO_ALTO,True,80
1146,286,9055,23,1,1,RISCO_ALTO,True,100
1147,133,6774,22,0,0,RISCO_MEDIO,True,70
1148,381,6921,13,0,1,NORMAL,True,60
